bank_difference,native_class,hand,entry_mass,contrast,count,mean_bb,paired_descriptive_se_bb
repeat-new minus repeat-old,40,53s,0.0031265820393601806,call_minus_fold,185,2.371761584208582,0.7501807135725219
repeat-new minus repeat-old,40,53s,0.0031265820393601806,raise_minus_fold,185,3.2705919862232,1.810437095530237
repeat-new minus repeat-old,40,53s,0.0031265820393601806,raise_minus_call,185,0.8988304020146176,1.687292420702408
repeat-new minus repeat-old,41,54s,0.0031308951109540934,call_minus_fold,203,0.46925901449781365,0.48461775690307163
repeat-new minus repeat-old,41,54s,0.0031308951109540934,raise_minus_fold,203,-0.22818156607096737,1.7249678584116843
repeat-new minus repeat-old,41,54s,0.0031308951109540934,raise_minus_call,203,-0.6974405805687813,1.75344114708951
repeat-new minus repeat-old,42,55,0.004657575877138198,call_minus_fold,316,0.44557802865061197,0.6295324505209413
repeat-new minus repeat-old,42,55,0.004657575877138198,raise_minus_fold,316,-1.454771663742962,1.652977663921046
repeat-new minus repeat-old,42,55,0.004657575877138198,raise_minus_call,316,-1.9003496923935739,1.6866680976907469
repeat-new minus repeat-old,43,65o,0.00929613453637491,call_minus_fold,637,0.5394692183306368,0.24906536232272924
repeat-new minus repeat-old,43,65o,0.00929613453637491,raise_minus_fold,637,-1.7748830675823217,0.48499234101473154
repeat-new minus repeat-old,43,65o,0.00929613453637491,raise_minus_call,637,-2.3143522859129586,0.5271799495481932
repeat-new minus repeat-old,44,75o,0.009262819728927278,call_minus_fold,616,1.6233172787201557,0.4720110796690632
repeat-new minus repeat-old,44,75o,0.009262819728927278,raise_minus_fold,616,-1.8781965932915932,0.47603688734967575
repeat-new minus repeat-old,44,75o,0.009262819728927278,raise_minus_call,616,-3.5015138720117487,0.6647372586965022
repeat-new minus repeat-old,45,85o,0.00922848563056146,call_minus_fold,584,-0.5481882105311093,0.28237259420693545
repeat-new minus repeat-old,45,85o,0.00922848563056146,raise_minus_fold,584,0.30226646558454784,0.44964988996946925
repeat-new minus repeat-old,45,85o,0.00922848563056146,raise_minus_call,584,0.8504546761156573,0.4830392368405333
repeat-new minus repeat-old,46,95o,0.009162899588821865,call_minus_fold,554,-0.1178818778948174,0.1670603203541058
repeat-new minus repeat-old,46,95o,0.009162899588821865,raise_minus_fold,554,-0.6731914301559373,0.6126661881002131
repeat-new minus repeat-old,46,95o,0.009162899588821865,raise_minus_call,554,-0.55530955226112,0.6066737306214546
repeat-new minus repeat-old,47,T5o,0.00912221426095563,call_minus_fold,603,-0.8074993603626978,0.3065778051876629
repeat-new minus repeat-old,47,T5o,0.00912221426095563,raise_minus_fold,603,-0.19626150618029625,0.48255604806689245
repeat-new minus repeat-old,47,T5o,0.00912221426095563,raise_minus_call,603,0.6112378541824014,0.5533625549197934
repeat-new minus repeat-old,48,J5o,0.009103041684525784,call_minus_fold,584,-0.47227374557672824,0.23007969639798942
repeat-new minus repeat-old,48,J5o,0.009103041684525784,raise_minus_fold,584,4.676384686577346,0.8674747379879603
repeat-new minus repeat-old,48,J5o,0.009103041684525784,raise_minus_call,584,5.148658432154074,0.8619977071295465
repeat-new minus repeat-old,49,Q5o,0.009012392671723315,call_minus_fold,604,-0.3590519277741345,0.24544203058198716
repeat-new minus repeat-old,49,Q5o,0.009012392671723315,raise_minus_fold,604,1.7596712451866416,0.5627097718744102
repeat-new minus repeat-old,49,Q5o,0.009012392671723315,raise_minus_call,604,2.118723172960776,0.5732190680232196
repeat-new minus repeat-old,50,K5o,0.008922321679882108,call_minus_fold,596,-0.9680302273130567,0.3206730079042393
repeat-new minus repeat-old,50,K5o,0.008922321679882108,raise_minus_fold,596,-4.579348888029554,0.5316628998355828
repeat-new minus repeat-old,50,K5o,0.008922321679882108,raise_minus_call,596,-3.6113186607164978,0.5649842322597107
repeat-new minus repeat-old,51,A5o,0.008629658602692861,call_minus_fold,613,0.37161331663614533,0.33464789626549124
repeat-new minus repeat-old,51,A5o,0.008629658602692861,raise_minus_fold,613,-8.900228691890003,1.430204234657776
repeat-new minus repeat-old,51,A5o,0.008629658602692861,raise_minus_call,613,-9.271842008526148,1.416792074771801
repeat-new minus repeat-old,52,62s,0.003143117301803553,call_minus_fold,186,5.965282868171855,1.472739189402664
repeat-new minus repeat-old,52,62s,0.003143117301803553,raise_minus_fold,186,0.14607914744622102,0.9068413671513208
repeat-new minus repeat-old,52,62s,0.003143117301803553,raise_minus_call,186,-5.819203720725634,1.7395775337816344
repeat-new minus repeat-old,53,63s,0.00312662544208757,call_minus_fold,208,-0.6123131477192127,0.45379458887152724
repeat-new minus repeat-old,53,63s,0.00312662544208757,raise_minus_fold,208,-6.9121584566863685,1.4565029733077437
repeat-new minus repeat-old,53,63s,0.00312662544208757,raise_minus_call,208,-6.299845308967155,1.443727638030193
repeat-new minus repeat-old,54,64s,0.003124612815858345,call_minus_fold,218,-0.8897875195292474,0.420508006917571
repeat-new minus repeat-old,54,64s,0.003124612815858345,raise_minus_fold,218,6.216583135130937,1.4171068704449414
repeat-new minus repeat-old,54,64s,0.003124612815858345,raise_minus_call,218,7.106370654660184,1.3068735563837446
repeat-new minus repeat-old,55,65s,0.003105130327599686,call_minus_fold,199,9.040607320617614,1.8223911571377336
repeat-new minus repeat-old,55,65s,0.003105130327599686,raise_minus_fold,199,1.3882423377915472,0.9510931447744577
repeat-new minus repeat-old,55,65s,0.003105130327599686,raise_minus_call,199,-7.652364982826066,1.9234514238184266
repeat-new minus repeat-old,56,66,0.004657822776008899,call_minus_fold,320,-0.23548915730814285,0.6432252342276589
repeat-new minus repeat-old,56,66,0.004657822776008899,raise_minus_fold,320,7.131353292526066,1.2299696044560189
repeat-new minus repeat-old,56,66,0.004657822776008899,raise_minus_call,320,7.366842449834209,1.2314900674231724
repeat-new minus repeat-old,57,76o,0.009263066647623712,call_minus_fold,646,0.596927055296798,0.3265855272016042
repeat-new minus repeat-old,57,76o,0.009263066647623712,raise_minus_fold,646,-4.491284995421777,0.9716544518300895
repeat-new minus repeat-old,57,76o,0.009263066647623712,raise_minus_call,646,-5.088212050718575,0.9914283410080325
repeat-new minus repeat-old,58,86o,0.009228732549257894,call_minus_fold,609,5.036462242043966,0.7010161387827294
repeat-new minus repeat-old,58,86o,0.009228732549257894,raise_minus_fold,609,0.516691063598719,0.7588741259887904
repeat-new minus repeat-old,58,86o,0.009228732549257894,raise_minus_call,609,-4.5197711784452475,0.8797630786094532
repeat-new minus repeat-old,59,96o,0.009163146507518297,call_minus_fold,602,0.10515924053604007,0.2136722630842569
repeat-new minus repeat-old,59,96o,0.009163146507518297,raise_minus_fold,602,-1.9436244080700238,0.4800520459094384
repeat-new minus repeat-old,59,96o,0.009163146507518297,raise_minus_call,602,-2.048783648606064,0.5137108447957148
repeat-new minus repeat-old,60,T6o,0.009122461179652064,call_minus_fold,603,-0.0374409093211756,0.3679123529652407
repeat-new minus repeat-old,60,T6o,0.009122461179652064,raise_minus_fold,603,-2.6758643301973173,0.9527627753521993
repeat-new minus repeat-old,60,T6o,0.009122461179652064,raise_minus_call,603,-2.638423420876142,0.942520321182192
repeat-new minus repeat-old,61,J6o,0.009103288603222215,call_minus_fold,559,0.9592406415738753,0.3527368190322926
repeat-new minus repeat-old,61,J6o,0.009103288603222215,raise_minus_fold,559,6.660359271840146,0.8507640294693625
repeat-new minus repeat-old,61,J6o,0.009103288603222215,raise_minus_call,559,5.70111863026627,0.8926784882663267
repeat-new minus repeat-old,62,Q6o,0.009012639590419749,call_minus_fold,545,-0.173309094939792,0.24243561552908158
repeat-new minus repeat-old,62,Q6o,0.009012639590419749,raise_minus_fold,545,0.5353672328590658,1.021085810310813
repeat-new minus repeat-old,62,Q6o,0.009012639590419749,raise_minus_call,545,0.7086763277988578,1.0246699264973675
repeat-new minus repeat-old,63,K6o,0.008922569928609137,call_minus_fold,546,0.9565922942608562,0.31802959575956796
repeat-new minus repeat-old,63,K6o,0.008922569928609137,raise_minus_fold,546,-0.21048681257209162,0.8083419331276244
repeat-new minus repeat-old,63,K6o,0.008922569928609137,raise_minus_call,546,-1.167079106832948,0.8124925140646329
repeat-new minus repeat-old,64,A6o,0.008629688899514034,call_minus_fold,546,0.6027307846998398,0.4536018039271593
repeat-new minus repeat-old,64,A6o,0.008629688899514034,raise_minus_fold,546,-9.313160520511353,0.9670909353926795
repeat-new minus repeat-old,64,A6o,0.008629688899514034,raise_minus_call,546,-9.915891305211192,0.9895773411295717
repeat-new minus repeat-old,65,72s,0.0031320123662733814,call_minus_fold,205,-5.4617910882064065,1.048099755771052
repeat-new minus repeat-old,65,72s,0.0031320123662733814,raise_minus_fold,205,-2.2528614703691336,1.2037736618458938
repeat-new minus repeat-old,65,72s,0.0031320123662733814,raise_minus_call,205,3.2089296178372733,1.6972137892696504
repeat-new minus repeat-old,66,73s,0.003115520506557398,call_minus_fold,213,-1.7932479512973651,0.5779483532834225
repeat-new minus repeat-old,66,73s,0.003115520506557398,raise_minus_fold,213,-8.740559043129648,1.1760214778424203
repeat-new minus repeat-old,66,73s,0.003115520506557398,raise_minus_call,213,-6.947311091832284,1.0904566721775222
repeat-new minus repeat-old,67,74s,0.0031134519845372947,call_minus_fold,231,5.175194263935828,1.4205737113079857
repeat-new minus repeat-old,67,74s,0.0031134519845372947,raise_minus_fold,231,7.974978382942455,1.2978403688378046
repeat-new minus repeat-old,67,74s,0.0031134519845372947,raise_minus_call,231,2.799784119006627,1.5588457476459097
repeat-new minus repeat-old,68,75s,0.0030925460922791082,call_minus_fold,214,-0.21173304189039216,0.4458775677461334
repeat-new minus repeat-old,68,75s,0.0030925460922791082,raise_minus_fold,214,-0.8612985610563098,1.4384872382619325
repeat-new minus repeat-old,68,75s,0.0030925460922791082,raise_minus_call,214,-0.6495655191659174,1.2897132652458476
repeat-new minus repeat-old,69,76s,0.003094107729029421,call_minus_fold,209,-0.330606705843802,0.5885350126939629
repeat-new minus repeat-old,69,76s,0.003094107729029421,raise_minus_fold,209,-6.59518339280371,1.6902297372669037
repeat-new minus repeat-old,69,76s,0.003094107729029421,raise_minus_call,209,-6.2645766869599075,1.5871907739625524
repeat-new minus repeat-old,70,77,0.004624507869432617,call_minus_fold,325,1.097071927040799,0.553377242942061
repeat-new minus repeat-old,70,77,0.004624507869432617,raise_minus_fold,325,-2.0255300833146843,1.5880189813067482
repeat-new minus repeat-old,70,77,0.004624507869432617,raise_minus_call,325,-3.1226020103554832,1.4826468760900455
repeat-new minus repeat-old,71,87o,0.009195417741810262,call_minus_fold,584,-0.6833065399145508,0.2618007819044711
repeat-new minus repeat-old,71,87o,0.009195417741810262,raise_minus_fold,584,0.8248566580709178,0.7962287554759823
repeat-new minus repeat-old,71,87o,0.009195417741810262,raise_minus_call,584,1.5081631979854686,0.747496592365594
